resultId,raceId,driverId,constructorId,num_car,start_pos,final_pos,positionText,positionOrder,points,nbr_laps,time_total,num_fastestLap,rank,fastestLapTime,fastestLapSpeed_km/h,statusId
12726,525,217,182,5,17,7,7,7,0.0,68,,,,,,14
12727,525,224,56,14,15,8,8,8,0.0,67,,,,,,15
12728,525,136,58,17,21,9,9,9,0.0,67,,,,,,15
12729,525,207,32,1,10,10,10,10,0.0,66,,,,,,60
12730,525,137,182,6,4,,R,11,0.0,61,,,,,,6
12731,525,230,51,36,18,,R,12,0.0,52,,,,,,69
12732,525,235,27,25,16,,R,13,0.0,47,,,,,,6
12733,525,197,25,4,13,,R,14,0.0,33,,,,,,5
12734,525,206,25,33,24,,R,15,0.0,28,,,,,,5
12735,525,212,62,31,22,,R,16,0.0,26,,,,,,83
12736,525,219,4,15,7,,R,17,0.0,24,,,,,,23
12737,525,173,58,18,23,,R,18,0.0,24,,,,,,80
12738,525,199,32,2,11,,R,19,0.0,23,,,,,,22
12739,525,119,21,29,14,,R,20,0.0,20,,,,,,20
12740,525,175,1,8,20,,R,21,0.0,19,,,,,,5
12741,525,163,4,16,8,,R,22,0.0,14,,,,,,3
12742,525,233,54,9,12,,R,23,0.0,14,,,,,,3
12743,525,172,27,26,5,,R,24,0.0,10,,,,,,5
12744,525,200,21,30,0,,F,25,0.0,0,,,,,,81
12745,525,176,57,22,0,,F,26,0.0,0,,,,,,81
12746,525,177,59,20,0,,F,27,0.0,0,,,,,,81
12747,525,237,56,19,0,,F,28,0.0,0,,,,,,81
12748,525,232,60,24,0,,F,29,0.0,0,,,,,,81
12749,525,182,182,5,0,,W,30,0.0,0,,,,,,54
12750,526,203,6,12,3,1,1,1,9.0,59,1.871593,,,,,1
12751,526,163,4,16,7,2,2,2,6.0,59,1.885145,,,,,1
12752,526,202,25,3,10,3,3,3,4.0,59,1.88637,,,,,1
12753,526,173,58,18,20,4,4,4,3.0,59,1.896735,,,,,1
12754,526,233,54,9,14,5,5,5,2.0,59,1.89972,,,,,1
12755,526,187,1,7,13,6,6,6,1.0,58,,,,,,11
12756,526,224,56,14,23,7,7,7,0.0,54,,,,,,15
12757,526,137,182,6,2,,R,8,0.0,53,,,,,,7
12758,526,206,25,33,15,,R,9,0.0,52,,,,,,20
12759,526,222,6,11,16,,R,10,0.0,48,,,,,,27
12760,526,119,21,29,19,,R,11,0.0,44,,,,,,22
12761,526,178,3,27,1,,R,12,0.0,36,,,,,,36
12762,526,176,57,22,21,,R,13,0.0,32,,,,,,5
12763,526,223,3,28,5,,R,14,0.0,29,,,,,,3
12764,526,217,182,5,9,,R,15,0.0,25,,,,,,20
12765,526,219,4,15,8,,R,16,0.0,24,,,,,,5
12766,526,177,59,20,12,,R,17,0.0,20,,,,,,3
12767,526,175,1,8,22,,R,18,0.0,20,,,,,,5
12768,526,197,25,4,11,,R,19,0.0,18,,,,,,3
12769,526,207,32,1,17,,R,20,0.0,16,,,,,,6
12770,526,199,32,2,6,,R,21,0.0,6,,,,,,20
12771,526,172,27,26,4,,R,22,0.0,3,,,,,,20
12772,526,235,27,25,24,,R,23,0.0,2,,,,,,20
12773,526,152,51,35,18,,R,24,0.0,0,,,,,,20
12774,526,230,51,36,0,,F,25,0.0,0,,,,,,81
12775,526,200,21,30,0,,F,26,0.0,0,,,,,,81
12776,526,136,58,17,0,,F,27,0.0,0,,,,,,81
12777,526,212,62,31,0,,F,28,0.0,0,,,,,,81
12778,526,237,56,19,0,,F,29,0.0,0,,,,,,81
12779,526,232,60,24,0,,F,30,0.0,0,,,,,,81
12780,527,207,32,5,1,1,1,1,9.0,52,1.617908,,,,,1
12781,527,182,34,1,5,2,2,2,6.0,52,1.621578,,,,,1
12782,527,221,25,4,10,3,3,3,4.0,52,1.621697,,,,,1
12783,527,231,1,7,6,4,4,4,3.0,52,1.622367,,,,,1
12784,527,238,32,6,3,5,5,5,2.0,52,1.6387,,,,,1
12785,527,175,1,8,9,6,6,6,1.0,52,1.640103,,,,,1
12786,527,199,6,11,2,7,7,7,0.0,52,1.640853,,,,,1
12787,527,203,6,12,7,8,8,8,0.0,52,1.645375,,,,,1
12788,527,224,56,14,17,9,9,9,0.0,52,1.645853,,,,,1
12789,527,222,59,20,15,10,10,10,0.0,52,1.646658,,,,,1
12790,527,200,54,9,13,11,11,11,0.0,52,1.648206,,,,,1
12791,527,197,54,10,11,12,12,12,0.0,51,,,,,,11
12792,527,239,1,30,24,13,13,13,0.0,51,,,,,,11
12793,527,202,25,3,23,14,14,14,0.0,51,,,,,,11
12794,527,223,58,17,16,15,15,15,0.0,51,,,,,,11
12795,527,172,27,26,8,16,16,16,0.0,50,,,,,,5
12796,527,233,58,16,18,17,17,17,0.0,50,,,,,,12
12797,527,230,63,19,12,18,18,18,0.0,50,,,,,,12
12798,527,187,34,2,4,,R,19,0.0,41,,,,,,5
12799,527,178,3,27,14,,R,20,0.0,36,,,,,,69
12800,527,240,57,22,21,,R,21,0.0,35,,,,,,99
12801,527,241,57,23,22,,R,22,0.0,28,,,,,,5
12802,527,232,60,37,20,,R,23,0.0,9,,,,,,24
12803,527,211,63,18,19,,R,24,0.0,4,,,,,,25
12804,527,212,32,25,0,,F,25,0.0,0,,,,,,81
12805,527,158,55,32,0,,F,26,0.0,0,,,,,,81
12806,527,242,64,24,0,,F,27,0.0,0,,,,,,81
12807,528,199,6,11,4,1,1,1,9.0,63,1.833294,,,,,1
12808,528,224,56,14,7,2,2,2,6.0,63,1.846942,,,,,1
12809,528,182,34,1,10,3,3,3,4.0,63,1.849133,,,,,1
12810,528,207,32,5,3,4,4,4,3.0,63,1.859161,,,,,1
12811,528,223,58,17,15,5,5,5,2.0,62,,,,,,11
12812,528,202,25,3,19,6,6,6,1.0,62,,,,,,11
12813,528,200,54,9,20,7,7,7,0.0,62,,,,,,11
12814,528,187,34,2,21,8,8,8,0.0,61,,,,,,12
12815,528,172,27,26,14,9,9,9,0.0,61,,,,,,12
12816,528,119,21,36,18,10,10,10,0.0,59,,,,,,14
12817,528,178,3,27,8,11,11,11,0.0,58,,,,,,15
12818,528,212,32,25,22,,R,12,0.0,40,,,,,,68
12819,528,203,6,12,6,,R,13,0.0,35,,,,,,20
12820,528,175,1,8,5,,R,14,0.0,34,,,,,,20
12821,528,231,1,7,2,,R,15,0.0,25,,,,,,20
12822,528,233,58,16,9,,R,16,0.0,25,,,,,,69
12823,528,222,59,20,12,,R,17,0.0,16,,,,,,3
12824,528,238,32,6,1,,R,18,0.0,15,,,,,,4
12825,528,240,57,22,23,,R,19,0.0,13,,,,,,23
12826,528,239,1,30,13,,R,20,0.0,11,,,,,,25
12827,528,221,25,4,11,,R,21,0.0,8,,,,,,3
12828,528,211,63,18,24,,R,22,0.0,5,,,,,,3
12829,528,241,57,23,17,,R,23,0.0,0,,,,,,7
12830,528,197,54,10,16,,W,24,0.0,0,,,,,,54
12831,528,232,60,37,0,,F,25,0.0,0,,,,,,81
12832,528,158,55,32,0,,F,26,0.0,0,,,,,,81
12833,528,230,63,19,0,,F,27,0.0,0,,,,,,81
12834,528,242,64,24,0,,F,28,0.0,0,,,,,,81
12835,529,238,32,6,12,1,1,1,9.0,78,1.70438,,,,,1
12836,529,221,25,4,11,2,2,2,6.0,78,1.704509,,,,,1
12837,529,187,34,2,10,3,3,3,4.0,78,1.705614,,,,,1
12838,529,178,3,27,18,4,4,4,3.0,78,1.712987,,,,,1
12839,529,172,27,26,13,5,5,5,2.0,78,1.723607,,,,,1
12840,529,202,25,3,14,6,6,6,1.0,77,,,,,,11
12841,529,207,32,5,2,7,7,7,0.0,77,,,,,,11
12842,529,197,54,10,17,8,8,8,0.0,77,,,,,,11
12843,529,243,21,36,22,9,9,9,0.0,77,,,,,,11
12844,529,212,32,25,21,10,10,10,0.0,77,,,,,,11
12845,529,239,1,30,20,11,11,11,0.0,76,,,,,,12
12846,529,230,63,19,19,12,12,12,0.0,76,,,,,,12
12847,529,119,21,35,7,,R,13,0.0,63,,,,,,5
12848,529,222,59,20,5,,R,14,0.0,59,,,,,,20
12849,529,175,1,8,4,,R,15,0.0,56,,,,,,3
12850,529,203,6,12,8,,R,16,0.0,55,,,,,,44
12851,529,199,6,11,9,,R,17,0.0,55,,,,,,20
12852,529,182,34,1,1,,R,18,0.0,52,,,,,,5
12853,529,211,63,18,23,,R,19,0.0,52,,,,,,5
12854,529,200,54,9,15,,R,20,0.0,43,,,,,,5
12855,529,232,60,37,26,,R,21,0.0,39,,,,,,22
12856,529,219,4,15,6,,R,22,0.0,38,,,,,,5
12857,529,177,55,32,24,,R,23,0.0,15,,,,,,8
12858,529,224,56,14,16,,R,24,0.0,9,,,,,,7
12859,529,158,64,24,25,,R,25,0.0,8,,,,,,44
12860,529,231,1,7,3,,R,26,0.0,5,,,,,,5
12861,529,163,65,31,0,,F,27,0.0,0,,,,,,81
12862,529,223,58,17,0,,F,28,0.0,0,,,,,,81
12863,529,241,57,23,0,,F,29,0.0,0,,,,,,81
12864,529,233,58,16,0,,F,30,0.0,0,,,,,,81
12865,530,199,6,11,1,1,1,1,9.0,80,1.867028,,,,,1
12866,530,207,32,5,4,2,2,2,6.0,80,1.870101,,,,,1
12867,530,221,25,4,12,3,3,3,4.0,80,1.87507,,,,,1
12868,530,238,32,6,6,4,4,4,3.0,80,1.879696,,,,,1
12869,530,172,27,26,14,5,5,5,2.0,80,1.890051,,,,,1
12870,530,119,21,35,9,6,6,6,1.0,79,,,,,,11
12871,530,178,3,27,8,7,7,7,0.0,79,,,,,,11
12872,530,224,56,14,15,8,8,8,0.0,79,,,,,,11
12873,530,243,21,36,18,9,9,9,0.0,79,,,,,,11
12874,530,223,58,17,20,10,10,10,0.0,79,,,,,,11
12875,530,197,54,10,19,11,11,11,0.0,75,,,,,,15
12876,530,175,1,8,11,12,12,12,0.0,74,,,,,,3
12877,530,222,59,20,10,,R,13,0.0,59,,,,,,3
12878,530,230,63,19,17,,R,14,0.0,50,,,,,,7
12879,530,219,4,15,13,,R,15,0.0,43,,,,,,101
12880,530,203,6,12,2,,R,16,0.0,38,,,,,,3
12881,530,182,34,1,3,,R,17,0.0,27,,,,,,80
12882,530,202,25,3,22,,R,18,0.0,25,,,,,,6
12883,530,232,60,37,21,,R,19,0.0,17,,,,,,6
12884,530,200,54,9,16,,R,20,0.0,11,,,,,,23
12885,530,187,34,2,5,,R,21,0.0,9,,,,,,6
12886,530,231,1,7,7,,R,22,0.0,5,,,,,,3
12887,530,211,63,18,0,,W,23,0.0,0,,,,,,3
12888,530,233,58,16,0,,W,24,0.0,0,,,,,,3
12889,530,239,1,30,0,,F,25,0.0,0,,,,,,81
12890,530,241,57,22,0,,F,26,0.0,0,,,,,,81
12891,530,177,55,32,0,,F,27,0.0,0,,,,,,97
12892,530,212,32,25,0,,F,28,0.0,0,,,,,,97
12893,530,240,58,39,0,,F,29,0.0,0,,,,,,97
12894,530,206,64,24,0,,F,30,0.0,0,,,,,,97
12895,531,221,25,4,5,1,1,1,9.0,75,1.920739,,,,,1
12896,531,182,34,1,3,2,2,2,6.0,75,1.926975,,,,,1
12897,531,222,59,20,9,3,3,3,4.0,75,1.929708,,,,,1
12898,531,187,34,2,2,4,4,4,3.0,75,1.930053,,,,,1
12899,531,202,25,3,13,5,5,5,2.0,75,1.939644,,,,,1
12900,531,119,21,35,14,6,6,6,1.0,75,1.939842,,,,,1
12901,531,175,1,8,11,7,7,7,0.0,74,,,,,,11
12902,531,199,6,11,1,8,8,8,0.0,74,,,,,,11
12903,531,224,56,14,20,9,9,9,0.0,74,,,,,,11
12904,531,219,4,15,12,10,10,10,0.0,71,,,,,,14
12905,531,207,32,5,4,11,11,11,0.0,69,,,,,,16
12906,531,203,6,12,8,,R,12,0.0,62,,,,,,3
12907,531,238,32,6,7,,R,13,0.0,56,,,,,,6
12908,531,231,1,7,6,,R,14,0.0,43,,,,,,64
12909,531,243,21,36,19,,R,15,0.0,38,,,,,,100
12910,531,178,3,27,10,,R,16,0.0,29,,,,,,44
12911,531,235,57,22,16,,R,17,0.0,27,,,,,,23
12912,531,233,58,16,17,,R,18,0.0,24,,,,,,3
12913,531,172,27,26,15,,R,19,0.0,13,,,,,,6
12914,531,211,63,18,18,,R,20,0.0,8,,,,,,7
12915,531,200,54,9,0,,F,21,0.0,0,,,,,,81
12916,531,223,58,17,0,,F,22,0.0,0,,,,,,81
12917,531,197,54,10,0,,F,23,0.0,0,,,,,,81
12918,531,230,63,19,0,,F,24,0.0,0,,,,,,81
12919,531,177,55,32,0,,F,25,0.0,0,,,,,,97
12920,531,206,64,24,0,,F,26,0.0,0,,,,,,97
12921,531,163,65,31,0,,F,27,0.0,0,,,,,,97
12922,531,212,32,25,0,,F,28,0.0,0,,,,,,97
12923,531,239,1,30,0,,F,29,0.0,0,,,,,,97
12924,531,232,60,37,0,,F,30,0.0,0,,,,,,97
12925,532,207,32,5,1,1,1,1,9.0,70,1.66445,,,,,1
12926,532,238,32,6,7,2,2,2,6.0,70,1.6672,,,,,1
12927,532,199,6,11,2,3,3,3,4.0,70,1.671211,,,,,1
12928,532,203,6,12,4,4,4,4,3.0,70,1.677517,,,,,1
12929,532,172,27,26,14,5,5,5,2.0,69,,,,,,3
12930,532,202,25,3,23,6,6,6,1.0,69,,,,,,11
12931,532,239,1,30,24,7,7,7,0.0,69,,,,,,11
12932,532,152,1,33,21,8,8,8,0.0,69,,,,,,11
12933,532,163,65,31,19,9,9,9,0.0,68,,,,,,12
12934,532,178,3,27,11,10,10,10,0.0,68,,,,,,12
12935,532,200,54,9,16,11,11,11,0.0,68,,,,,,12
12936,532,235,57,22,22,12,12,12,0.0,64,,,,,,16
12937,532,230,63,19,12,13,13,13,0.0,63,,,,,,5
12938,532,233,58,16,10,,R,14,0.0,56,,,,,,20
12939,532,219,4,15,20,,N,15,0.0,56,,,,,,62
12940,532,222,59,20,5,,R,16,0.0,53,,,,,,20
12941,532,221,25,4,13,,R,17,0.0,51,,,,,,6
12942,532,223,58,17,18,,R,18,0.0,40,,,,,,7
12943,532,119,21,35,8,,R,19,0.0,31,,,,,,22
12944,532,243,21,36,17,,R,20,0.0,26,,,,,,20
12945,532,187,34,2,9,,R,21,0.0,18,,,,,,3
12946,532,182,34,1,3,,R,22,0.0,0,,,,,,3
12947,532,231,1,7,6,,R,23,0.0,0,,,,,,3
12948,532,224,56,14,15,,R,24,0.0,0,,,,,,3
12949,532,211,63,18,0,,F,25,0.0,0,,,,,,81
12950,532,206,64,24,0,,F,26,0.0,0,,,,,,81
12951,532,177,55,32,0,,F,27,0.0,0,,,,,,81
12952,532,244,54,10,0,,F,28,0.0,0,,,,,,81
12953,532,212,32,25,0,,F,29,0.0,0,,,,,,97
12954,532,232,60,37,0,,F,30,0.0,0,,,,,,97
12955,533,207,32,5,1,1,1,1,9.0,75,1.696406,,,,,1
12956,533,238,32,6,2,2,2,2,6.0,75,1.701839,,,,,1
12957,533,172,27,26,10,3,3,3,4.0,75,1.70675,,,,,1
12958,533,222,59,20,9,4,4,4,3.0,75,1.713089,,,,,1
12959,533,187,34,2,7,5,5,5,2.0,75,1.714719,,,,,1
12960,533,231,1,7,4,6,6,6,1.0,74,,,,,,11
12961,533,230,63,19,16,7,7,7,0.0,74,,,,,,11
12962,533,178,3,27,18,8,8,8,0.0,74,,,,,,11
12963,533,200,54,9,17,9,9,9,0.0,74,,,,,,11
12964,533,203,6,12,5,10,10,10,0.0,74,,,,,,11
12965,533,211,63,18,23,11,11,11,0.0,73,,,,,,12
12966,533,202,25,3,13,12,12,12,0.0,71,,,,,,14
12967,533,219,4,15,11,13,13,13,0.0,71,,,,,,14
12968,533,243,21,36,19,14,14,14,0.0,71,,,,,,14
12969,533,223,58,17,22,15,15,15,0.0,67,,,,,,106
12970,533,235,57,22,21,,R,16,0.0,64,,,,,,5
12971,533,224,56,14,15,,R,17,0.0,62,,,,,,37
12972,533,199,6,11,3,,R,18,0.0,57,,,,,,3
12973,533,182,34,1,6,,R,19,0.0,56,,,,,,5
12974,533,221,25,4,12,,R,20,0.0,51,,,,,,5
12975,533,233,58,16,24,,R,21,0.0,45,,,,,,22
12976,533,119,21,35,8,,R,22,0.0,21,,,,,,5
12977,533,212,32,25,20,,R,23,0.0,21,,,,,,43
12978,533,175,1,8,14,,R,24,0.0,16,,,,,,20
12979,533,232,60,37,0,,F,25,0.0,0,,,,,,81
12980,533,239,1,30,0,,F,26,0.0,0,,,,,,81
12981,533,208,1,28,0,,F,27,0.0,0,,,,,,81
12982,533,244,54,10,0,,F,28,0.0,0,,,,,,81
12983,533,177,55,32,0,,F,29,0.0,0,,,,,,97
12984,534,182,34,1,3,1,1,1,9.0,70,1.683502,,,,,1
12985,534,119,21,35,5,2,2,2,6.0,70,1.692951,,,,,1
12986,534,238,32,6,4,3,3,3,4.0,70,1.692975,,,,,1
12987,534,175,1,8,15,4,4,4,3.0,69,,,,,,11
12988,534,223,58,17,16,5,5,5,2.0,69,,,,,,11
12989,534,224,56,14,13,6,6,6,1.0,69,,,,,,11
12990,534,172,27,26,11,7,7,7,0.0,69,,,,,,11
12991,534,231,1,7,14,8,8,8,0.0,69,,,,,,11
12992,534,203,6,12,7,9,9,9,0.0,69,,,,,,11
12993,534,199,6,11,8,10,10,10,0.0,69,,,,,,11
12994,534,233,58,16,20,11,11,11,0.0,68,,,,,,12
12995,534,212,32,25,21,12,12,12,0.0,68,,,,,,12
12996,534,200,54,9,19,13,13,13,0.0,68,,,,,,12
12997,534,243,21,36,24,14,14,14,0.0,67,,,,,,13
12998,534,177,54,10,23,15,15,15,0.0,63,,,,,,17
12999,534,232,60,37,22,,N,16,0.0,62,,,,,,18
13000,534,207,32,5,1,,R,17,0.0,46,,,,,,5
13001,534,178,3,27,9,,R,18,0.0,46,,,,,,36
13002,534,221,25,4,12,,R,19,0.0,42,,,,,,22
13003,534,219,4,15,10,,R,20,0.0,28,,,,,,5
13004,534,187,34,2,2,,R,21,0.0,19,,,,,,20
13005,534,222,59,20,6,,R,22,0.0,16,,,,,,25
13006,534,202,25,3,17,,R,23,0.0,8,,,,,,3
13007,534,230,63,19,18,,R,24,0.0,7,,,,,,3
13008,534,211,63,18,0,,F,25,0.0,0,,,,,,81
13009,534,239,1,30,0,,F,26,0.0,0,,,,,,81
13010,534,235,57,22,0,,F,27,0.0,0,,,,,,81
13011,535,207,32,5,2,1,1,1,9.0,54,1.647756,,,,,1
13012,535,238,32,6,5,2,2,2,6.0,54,1.648569,,,,,1
13013,535,231,1,7,4,3,3,3,4.0,54,1.653256,,,,,1
13014,535,187,34,2,1,4,4,4,3.0,54,1.658,,,,,1
13015,535,178,3,27,14,5,5,5,2.0,54,1.659369,,,,,1
13016,535,222,59,20,7,6,6,6,1.0,54,1.662903,,,,,1
13017,535,172,27,26,10,7,7,7,0.0,54,1.662961,,,,,1
13018,535,119,21,35,12,8,8,8,0.0,54,1.671333,,,,,1
13019,535,175,1,8,6,9,9,9,0.0,54,1.671939,,,,,1
13020,535,202,25,3,16,10,10,10,0.0,54,1.67275,,,,,1
13021,535,233,58,16,20,11,11,11,0.0,53,,,,,,11
13022,535,203,6,12,9,12,12,12,0.0,53,,,,,,11
13023,535,200,54,9,25,13,13,13,0.0,53,,,,,,11
13024,535,163,65,31,18,14,14,14,0.0,53,,,,,,11
13025,535,243,21,36,21,15,15,15,0.0,53,,,,,,11
13026,535,177,54,10,26,16,16,16,0.0,52,,,,,,12
13027,535,230,63,19,19,17,17,17,0.0,52,,,,,,12
13028,535,199,6,11,8,18,18,18,0.0,49,,,,,,15
13029,535,239,1,30,24,,R,19,0.0,45,,,,,,5
13030,535,224,56,14,15,,R,20,0.0,43,,,,,,22
13031,535,211,63,18,23,,R,21,0.0,40,,,,,,5
13032,535,152,1,33,22,,R,22,0.0,28,,,,,,5
13033,535,182,34,1,3,,R,23,0.0,10,,,,,,5
13034,535,221,25,4,13,,R,24,0.0,10,,,,,,5
13035,535,223,58,17,17,,R,25,0.0,4,,,,,,10
13036,535,219,4,15,11,,R,26,0.0,1,,,,,,5
13037,535,232,60,37,0,,F,27,0.0,0,,,,,,81
13038,535,206,57,22,0,,F,28,0.0,0,,,,,,81
13039,535,212,32,25,0,,F,29,0.0,0,,,,,,81
13040,536,199,6,11,8,1,1,1,9.0,76,1.703442,,,,,1
13041,536,182,34,1,4,2,2,2,6.0,76,1.703783,,,,,1
13042,536,187,34,2,9,3,3,3,4.0,76,1.713789,,,,,1
13043,536,221,25,4,10,4,4,4,3.0,76,1.723794,,,,,1
13044,536,233,58,16,18,5,5,5,2.0,75,,,,,,11
13045,536,175,1,8,20,6,6,6,1.0,75,,,,,,11
13046,536,152,1,33,16,7,7,7,0.0,75,,,,,,11
13047,536,239,1,30,24,8,8,8,0.0,75,,,,,,11
13048,536,230,63,19,25,9,9,9,0.0,75,,,,,,11
13049,536,172,27,26,7,10,10,10,0.0,73,,,,,,13
13050,536,200,54,9,26,,N,11,0.0,65,,,,,,45
13051,536,177,54,10,22,,R,12,0.0,59,,,,,,22
13052,536,223,58,17,17,,R,13,0.0,49,,,,,,6
13053,536,219,4,15,12,,R,14,0.0,46,,,,,,101
13054,536,119,21,35,5,,R,15,0.0,40,,,,,,22
13055,536,202,25,3,19,,R,16,0.0,40,,,,,,6
13056,536,222,59,20,3,,R,17,0.0,36,,,,,,6
13057,536,224,56,14,11,,R,18,0.0,32,,,,,,5
13058,536,232,60,37,23,,R,19,0.0,32,,,,,,69
13059,536,206,57,22,15,,R,20,0.0,30,,,,,,36
13060,536,207,32,5,2,,R,21,0.0,28,,,,,,5
13061,536,178,3,27,6,,R,22,0.0,26,,,,,,7
13062,536,203,6,12,13,,R,23,0.0,19,,,,,,7
13063,536,212,32,25,21,,R,24,0.0,15,,,,,,6
13064,536,231,1,7,14,,R,25,0.0,7,,,,,,3
13065,536,238,32,6,1,,R,26,0.0,6,,,,,,69
13066,536,211,63,18,0,,F,27,0.0,0,,,,,,81
13067,536,243,21,36,0,,F,28,0.0,0,,,,,,81
13068,536,209,57,23,0,,F,29,0.0,0,,,,,,81
13069,536,245,1,40,0,,F,30,0.0,0,,,,,,81
13070,537,207,32,5,1,1,1,1,9.0,45,1.466917,,,,,1
13071,537,222,59,20,4,2,2,2,6.0,45,1.471181,,,,,1
13072,537,172,27,26,7,3,3,3,4.0,45,1.474697,,,,,1
13073,537,224,56,14,10,4,4,4,3.0,45,1.477161,,,,,1
13074,537,202,25,3,16,5,5,5,2.0,45,1.482822,,,,,1
13075,537,212,32,25,18,6,6,6,1.0,45,1.4941,,,,,1
13076,537,187,34,2,5,7,7,7,0.0,45,1.494564,,,,,1
13077,537,203,6,12,15,8,8,8,0.0,45,1.499381,,,,,1
13078,537,119,21,35,14,9,9,9,0.0,44,,,,,,11
13079,537,177,59,32,19,10,10,10,0.0,42,,,,,,13
13080,537,229,57,23,17,11,11,11,0.0,41,,,,,,5
13081,537,243,21,36,23,,D,12,0.0,42,,,,,,2
13082,537,238,32,6,2,,R,13,0.0,36,,,,,,6
13083,537,231,1,7,8,,D,14,0.0,34,,,,,,2
13084,537,178,3,27,6,,R,15,0.0,31,,,,,,69
13085,537,137,57,22,21,,R,16,0.0,31,,,,,,5
13086,537,230,63,19,20,,R,17,0.0,24,,,,,,69
13087,537,175,1,8,11,,R,18,0.0,16,,,,,,3
13088,537,199,6,11,12,,R,19,0.0,14,,,,,,69
13089,537,182,34,1,3,,R,20,0.0,11,,,,,,5
13090,537,219,4,15,9,,R,21,0.0,5,,,,,,5
13091,537,200,54,9,22,,R,22,0.0,1,,,,,,3
13092,537,233,58,16,24,,R,23,0.0,1,,,,,,3
13093,537,221,25,4,13,,R,24,0.0,0,,,,,,3
13094,537,223,58,17,0,,F,25,0.0,0,,,,,,81
13095,537,197,54,10,0,,F,26,0.0,0,,,,,,81
13096,537,211,63,18,0,,F,27,0.0,0,,,,,,81
13097,537,232,60,37,0,,F,28,0.0,0,,,,,,81
13098,537,163,65,31,0,,F,29,0.0,0,,,,,,97
13099,537,239,1,30,0,,F,30,0.0,0,,,,,,97
13100,538,238,32,6,1,1,1,1,9.0,54,1.689325,,,,,1
13101,538,221,25,4,14,2,2,2,6.0,54,1.702503,,,,,1
13102,538,203,6,12,11,3,3,3,4.0,54,1.717036,,,,,1
13103,538,224,56,14,6,4,4,4,3.0,53,,,,,,11
13104,538,172,27,26,5,5,5,5,2.0,53,,,,,,11
13105,538,230,63,19,21,6,6,6,1.0,53,,,,,,11
13106,538,187,34,2,10,7,7,7,0.0,53,,,,,,11
13107,538,239,1,30,17,8,8,8,0.0,52,,,,,,12
13108,538,163,65,31,26,9,9,9,0.0,52,,,,,,12
13109,538,223,58,17,22,,N,10,0.0,50,,,,,,17
13110,538,177,59,32,25,,N,11,0.0,49,,,,,,17
13111,538,206,57,22,19,,D,12,0.0,41,,,,,,2
13112,538,175,1,8,14,,R,13,0.0,40,,,,,,3
13113,538,233,58,16,23,,R,14,0.0,33,,,,,,3
13114,538,219,4,15,3,,R,15,0.0,31,,,,,,6
13115,538,199,6,11,12,,D,16,0.0,28,,,,,,2
13116,538,182,34,1,4,,R,17,0.0,27,,,,,,3
13117,538,202,25,3,9,,R,18,0.0,20,,,,,,3
13118,538,231,1,7,8,,R,19,0.0,7,,,,,,3
13119,538,178,3,27,15,,R,20,0.0,7,,,,,,3
13120,538,119,21,35,16,,R,21,0.0,7,,,,,,3
13121,538,229,57,23,24,,R,22,0.0,7,,,,,,3
13122,538,212,32,25,18,,R,23,0.0,4,,,,,,3
13123,538,137,1,29,20,,R,24,0.0,4,,,,,,3
13124,538,222,59,20,7,,R,25,0.0,3,,,,,,3
13125,538,207,32,5,2,,R,26,0.0,0,,,,,,3
13126,538,232,60,37,0,,F,27,0.0,0,,,,,,81
13127,538,200,54,9,0,,F,28,0.0,0,,,,,,81
13128,538,211,63,18,0,,F,29,0.0,0,,,,,,81
13129,538,246,54,10,0,,F,30,0.0,0,,,,,,81
13130,538,243,21,36,0,,F,31,0.0,0,,,,,,97
13131,539,207,32,5,1,1,1,1,9.0,75,1.684508,,,,,1
13132,539,238,32,6,2,2,2,2,6.0,75,1.684597,,,,,1
13133,539,182,34,1,3,3,3,3,4.0,75,1.6879,,,,,1
13134,539,187,34,2,8,4,4,4,3.0,75,1.690319,,,,,1
13135,539,224,56,14,10,5,5,5,2.0,75,1.690481,,,,,1
13136,539,203,6,12,5,6,6,6,1.0,75,1.697272,,,,,1
13137,539,199,6,11,4,7,7,7,0.0,75,1.701319,,,,,1
13138,539,172,27,26,6,8,8,8,0.0,74,,,,,,11
13139,539,175,1,8,14,9,9,9,0.0,74,,,,,,11
13140,539,231,1,7,7,10,10,10,0.0,74,,,,,,11
13141,539,212,32,25,20,11,11,11,0.0,74,,,,,,11
13142,539,222,59,20,15,12,12,12,0.0,73,,,,,,12
13143,539,152,1,33,19,,R,13,0.0,60,,,,,,20
13144,539,233,58,16,18,,R,14,0.0,56,,,,,,7
13145,539,163,65,31,23,,R,15,0.0,40,,,,,,83
13146,539,232,60,37,26,,R,16,0.0,40,,,,,,5
13147,539,230,63,19,22,,D,17,0.0,37,,,,,,2
13148,539,219,4,15,9,,R,18,0.0,35,,,,,,5
13149,539,239,1,30,21,,R,19,0.0,35,,,,,,5
13150,539,177,59,32,24,,R,20,0.0,21,,,,,,3
13151,539,178,3,27,11,,R,21,0.0,17,,,,,,37
13152,539,137,1,29,25,,R,22,0.0,16,,,,,,7
13153,539,221,25,4,12,,R,23,0.0,13,,,,,,5
13154,539,206,57,22,16,,R,24,0.0,10,,,,,,7
13155,539,119,21,35,13,,R,25,0.0,0,,,,,,3
13156,539,202,25,3,17,,R,26,0.0,0,,,,,,3
13157,539,211,63,18,0,,W,27,0.0,0,,,,,,54
